state,district,pincode,region_key,total_enrolment,total_demographic,total_biometric
maharashtra,hingoli,431702,maharashtra_hingoli_431702,662.0,6287.0,10227.0
maharashtra,hingoli,431703,maharashtra_hingoli_431703,56.0,3836.0,5423.0
maharashtra,hingoli,431705,maharashtra_hingoli_431705,961.0,8631.0,13891.0
maharashtra,hingoli,431712,maharashtra_hingoli_431712,337.0,0.0,0.0
maharashtra,hingoli,431720,maharashtra_hingoli_431720,0.0,0.0,1.0
maharashtra,hingoli *,431513,maharashtra_hingoli *_431513,0.0,0.0,1.0
maharashtra,hingoli *,431542,maharashtra_hingoli *_431542,0.0,0.0,2.0
maharashtra,hingoli *,431701,maharashtra_hingoli *_431701,0.0,2.0,0.0
maharashtra,hingoli *,431703,maharashtra_hingoli *_431703,0.0,0.0,1.0
maharashtra,hingoli *,431705,maharashtra_hingoli *_431705,0.0,0.0,1.0
maharashtra,jalgaon,424101,maharashtra_jalgaon_424101,268.0,6107.0,18433.0
maharashtra,jalgaon,424102,maharashtra_jalgaon_424102,16.0,586.0,2251.0
maharashtra,jalgaon,424103,maharashtra_jalgaon_424103,39.0,660.0,3681.0
maharashtra,jalgaon,424104,maharashtra_jalgaon_424104,33.0,987.0,2982.0
maharashtra,jalgaon,424105,maharashtra_jalgaon_424105,95.0,1562.0,7749.0
maharashtra,jalgaon,424106,maharashtra_jalgaon_424106,82.0,2094.0,6164.0
maharashtra,jalgaon,424107,maharashtra_jalgaon_424107,15.0,146.0,1176.0
maharashtra,jalgaon,424108,maharashtra_jalgaon_424108,70.0,1321.0,4076.0
maharashtra,jalgaon,424116,maharashtra_jalgaon_424116,41.0,951.0,3322.0
maharashtra,jalgaon,424201,maharashtra_jalgaon_424201,152.0,1684.0,11301.0
maharashtra,jalgaon,424202,maharashtra_jalgaon_424202,50.0,413.0,3781.0
maharashtra,jalgaon,424203,maharashtra_jalgaon_424203,27.0,320.0,2387.0
maharashtra,jalgaon,424204,maharashtra_jalgaon_424204,24.0,1429.0,3926.0
maharashtra,jalgaon,424205,maharashtra_jalgaon_424205,36.0,1458.0,4072.0
maharashtra,jalgaon,424206,maharashtra_jalgaon_424206,120.0,6880.0,11793.0
maharashtra,jalgaon,424207,maharashtra_jalgaon_424207,30.0,767.0,3778.0
maharashtra,jalgaon,424209,maharashtra_jalgaon_424209,32.0,770.0,3029.0
maharashtra,jalgaon,425001,maharashtra_jalgaon_425001,2028.0,9641.0,21581.0
maharashtra,jalgaon,425002,maharashtra_jalgaon_425002,495.0,1986.0,10931.0
maharashtra,jalgaon,425003,maharashtra_jalgaon_425003,49.0,619.0,3460.0
maharashtra,jalgaon,425101,maharashtra_jalgaon_425101,8.0,67.0,869.0
maharashtra,jalgaon,425102,maharashtra_jalgaon_425102,8.0,62.0,724.0
maharashtra,jalgaon,425103,maharashtra_jalgaon_425103,48.0,1521.0,6123.0
maharashtra,jalgaon,425104,maharashtra_jalgaon_425104,27.0,570.0,2304.0
maharashtra,jalgaon,425105,maharashtra_jalgaon_425105,64.0,1801.0,6747.0
maharashtra,jalgaon,425106,maharashtra_jalgaon_425106,0.0,0.0,1.0
maharashtra,jalgaon,425107,maharashtra_jalgaon_425107,402.0,3020.0,16344.0
maharashtra,jalgaon,425108,maharashtra_jalgaon_425108,17.0,731.0,2277.0
maharashtra,jalgaon,425109,maharashtra_jalgaon_425109,117.0,2037.0,7805.0
maharashtra,jalgaon,425110,maharashtra_jalgaon_425110,43.0,918.0,4796.0
maharashtra,jalgaon,425111,maharashtra_jalgaon_425111,181.0,2224.0,13849.0
maharashtra,jalgaon,425112,maharashtra_jalgaon_425112,3.0,55.0,350.0
maharashtra,jalgaon,425113,maharashtra_jalgaon_425113,16.0,172.0,2083.0
maharashtra,jalgaon,425114,maharashtra_jalgaon_425114,27.0,357.0,4369.0
maharashtra,jalgaon,425115,maharashtra_jalgaon_425115,25.0,974.0,1929.0
maharashtra,jalgaon,425116,maharashtra_jalgaon_425116,39.0,1223.0,1766.0
maharashtra,jalgaon,425121,maharashtra_jalgaon_425121,1.0,0.0,5.0
maharashtra,jalgaon,425127,maharashtra_jalgaon_425127,27.0,994.0,4413.0
maharashtra,jalgaon,425201,maharashtra_jalgaon_425201,129.0,4926.0,9811.0
maharashtra,jalgaon,425203,maharashtra_jalgaon_425203,12.0,179.0,856.0
maharashtra,jalgaon,425301,maharashtra_jalgaon_425301,301.0,715.0,7045.0
maharashtra,jalgaon,425302,maharashtra_jalgaon_425302,43.0,1957.0,6783.0
maharashtra,jalgaon,425303,maharashtra_jalgaon_425303,50.0,849.0,5357.0
maharashtra,jalgaon,425304,maharashtra_jalgaon_425304,22.0,203.0,2166.0
maharashtra,jalgaon,425305,maharashtra_jalgaon_425305,30.0,1192.0,3823.0
maharashtra,jalgaon,425306,maharashtra_jalgaon_425306,137.0,1890.0,10786.0
maharashtra,jalgaon,425307,maharashtra_jalgaon_425307,21.0,524.0,1446.0
maharashtra,jalgaon,425308,maharashtra_jalgaon_425308,4.0,111.0,720.0
maharashtra,jalgaon,425309,maharashtra_jalgaon_425309,32.0,419.0,2548.0
maharashtra,jalgaon,425310,maharashtra_jalgaon_425310,65.0,3299.0,8346.0
maharashtra,jalgaon,425311,maharashtra_jalgaon_425311,38.0,787.0,2362.0
maharashtra,jalgaon,425318,maharashtra_jalgaon_425318,0.0,0.0,1.0
maharashtra,jalgaon,425327,maharashtra_jalgaon_425327,0.0,2.0,3.0
maharashtra,jalgaon,425401,maharashtra_jalgaon_425401,154.0,3159.0,17665.0
maharashtra,jalgaon,425402,maharashtra_jalgaon_425402,11.0,179.0,1150.0
maharashtra,jalgaon,425420,maharashtra_jalgaon_425420,12.0,282.0,1283.0
maharashtra,jalgaon,425434,maharashtra_jalgaon_425434,0.0,0.0,3.0
maharashtra,jalgaon,425501,maharashtra_jalgaon_425501,9.0,266.0,935.0
maharashtra,jalgaon,425502,maharashtra_jalgaon_425502,60.0,521.0,3225.0
maharashtra,jalgaon,425503,maharashtra_jalgaon_425503,71.0,545.0,5302.0
maharashtra,jalgaon,425504,maharashtra_jalgaon_425504,42.0,523.0,3879.0
maharashtra,jalgaon,425505,maharashtra_jalgaon_425505,13.0,68.0,987.0
maharashtra,jalgaon,425506,maharashtra_jalgaon_425506,15.0,141.0,1112.0
maharashtra,jalgaon,425507,maharashtra_jalgaon_425507,32.0,226.0,2461.0
maharashtra,jalgaon,425508,maharashtra_jalgaon_425508,137.0,1013.0,9905.0
maharashtra,jalgaon,425524,maharashtra_jalgaon_425524,10.0,81.0,1021.0
maharashtra,jalna,431007,maharashtra_jalna_431007,2.0,62.0,278.0
maharashtra,jalna,431111,maharashtra_jalna_431111,0.0,3.0,3.0
maharashtra,jalna,431112,maharashtra_jalna_431112,19.0,225.0,1165.0
maharashtra,jalna,431113,maharashtra_jalna_431113,0.0,4.0,0.0
maharashtra,jalna,431114,maharashtra_jalna_431114,207.0,5175.0,11832.0
maharashtra,jalna,431117,maharashtra_jalna_431117,0.0,1.0,0.0
maharashtra,jalna,431120,maharashtra_jalna_431120,0.0,1.0,0.0
maharashtra,jalna,431121,maharashtra_jalna_431121,34.0,343.0,1835.0
maharashtra,jalna,431132,maharashtra_jalna_431132,55.0,524.0,2715.0
maharashtra,jalna,431134,maharashtra_jalna_431134,8.0,155.0,473.0
maharashtra,jalna,431135,maharashtra_jalna_431135,19.0,360.0,1486.0
maharashtra,jalna,431137,maharashtra_jalna_431137,4.0,73.0,187.0
maharashtra,jalna,431202,maharashtra_jalna_431202,122.0,1765.0,8810.0
maharashtra,jalna,431203,maharashtra_jalna_431203,385.0,4683.0,26776.0
maharashtra,jalna,431204,maharashtra_jalna_431204,141.0,2431.0,12517.0
maharashtra,jalna,431205,maharashtra_jalna_431205,29.0,689.0,2195.0
maharashtra,jalna,431206,maharashtra_jalna_431206,109.0,2934.0,6985.0
maharashtra,jalna,431207,maharashtra_jalna_431207,48.0,1173.0,4462.0
maharashtra,jalna,431208,maharashtra_jalna_431208,50.0,2443.0,4875.0
maharashtra,jalna,431209,maharashtra_jalna_431209,62.0,1553.0,7329.0
maharashtra,jalna,431211,maharashtra_jalna_431211,65.0,1278.0,6497.0
maharashtra,jalna,431212,maharashtra_jalna_431212,44.0,1695.0,3277.0
maharashtra,jalna,431213,maharashtra_jalna_431213,223.0,2913.0,16549.0
maharashtra,jalna,431501,maharashtra_jalna_431501,102.0,3862.0,10929.0
maharashtra,jalna,431502,maharashtra_jalna_431502,12.0,709.0,1432.0
maharashtra,jalna,431503,maharashtra_jalna_431503,4.0,147.0,448.0
maharashtra,jalna,431504,maharashtra_jalna_431504,108.0,3487.0,10032.0
maharashtra,jalna,431506,maharashtra_jalna_431506,0.0,62.0,194.0
maharashtra,jalna,431507,maharashtra_jalna_431507,32.0,2221.0,3755.0
maharashtra,jalna,431512,maharashtra_jalna_431512,2.0,35.0,85.0
maharashtra,kolhapur,415101,maharashtra_kolhapur_415101,21.0,1564.0,2868.0
maharashtra,kolhapur,416001,maharashtra_kolhapur_416001,92.0,2586.0,6206.0
maharashtra,kolhapur,416002,maharashtra_kolhapur_416002,26.0,1208.0,2896.0
maharashtra,kolhapur,416003,maharashtra_kolhapur_416003,42.0,1264.0,3478.0
maharashtra,kolhapur,416004,maharashtra_kolhapur_416004,20.0,352.0,1105.0
maharashtra,kolhapur,416005,maharashtra_kolhapur_416005,52.0,994.0,4485.0
maharashtra,kolhapur,416006,maharashtra_kolhapur_416006,18.0,385.0,1718.0
maharashtra,kolhapur,416007,maharashtra_kolhapur_416007,33.0,1129.0,2176.0
maharashtra,kolhapur,416008,maharashtra_kolhapur_416008,35.0,1249.0,3328.0
maharashtra,kolhapur,416010,maharashtra_kolhapur_416010,52.0,800.0,3971.0
maharashtra,kolhapur,416011,maharashtra_kolhapur_416011,1.0,23.0,5.0
maharashtra,kolhapur,416012,maharashtra_kolhapur_416012,106.0,1520.0,6784.0
maharashtra,kolhapur,416013,maharashtra_kolhapur_416013,29.0,802.0,1725.0
maharashtra,kolhapur,416101,maharashtra_kolhapur_416101,76.0,2097.0,5441.0
maharashtra,kolhapur,416102,maharashtra_kolhapur_416102,10.0,130.0,1595.0
maharashtra,kolhapur,416103,maharashtra_kolhapur_416103,23.0,408.0,1864.0
maharashtra,kolhapur,416104,maharashtra_kolhapur_416104,12.0,322.0,1018.0
maharashtra,kolhapur,416105,maharashtra_kolhapur_416105,5.0,152.0,575.0
maharashtra,kolhapur,416106,maharashtra_kolhapur_416106,19.0,603.0,2193.0
maharashtra,kolhapur,416107,maharashtra_kolhapur_416107,11.0,385.0,805.0
maharashtra,kolhapur,416108,maharashtra_kolhapur_416108,5.0,125.0,454.0
maharashtra,kolhapur,416109,maharashtra_kolhapur_416109,40.0,819.0,3740.0
maharashtra,kolhapur,416110,maharashtra_kolhapur_416110,9.0,168.0,786.0
maharashtra,kolhapur,416111,maharashtra_kolhapur_416111,11.0,294.0,1239.0
maharashtra,kolhapur,416112,maharashtra_kolhapur_416112,83.0,1671.0,5465.0
maharashtra,kolhapur,416113,maharashtra_kolhapur_416113,16.0,233.0,1516.0
maharashtra,kolhapur,416114,maharashtra_kolhapur_416114,24.0,321.0,2507.0
maharashtra,kolhapur,416115,maharashtra_kolhapur_416115,161.0,4244.0,16057.0
maharashtra,kolhapur,416116,maharashtra_kolhapur_416116,39.0,964.0,5047.0
maharashtra,kolhapur,416117,maharashtra_kolhapur_416117,3.0,77.0,524.0
maharashtra,kolhapur,416118,maharashtra_kolhapur_416118,21.0,720.0,2218.0
maharashtra,kolhapur,416119,maharashtra_kolhapur_416119,24.0,1360.0,1896.0
maharashtra,kolhapur,416120,maharashtra_kolhapur_416120,6.0,162.0,848.0
maharashtra,kolhapur,416121,maharashtra_kolhapur_416121,23.0,1008.0,3911.0
maharashtra,kolhapur,416122,maharashtra_kolhapur_416122,33.0,1016.0,4699.0
maharashtra,kolhapur,416143,maharashtra_kolhapur_416143,19.0,260.0,2039.0
maharashtra,kolhapur,416146,maharashtra_kolhapur_416146,5.0,178.0,599.0
maharashtra,kolhapur,416201,maharashtra_kolhapur_416201,9.0,162.0,577.0
maharashtra,kolhapur,416202,maharashtra_kolhapur_416202,24.0,833.0,2725.0
maharashtra,kolhapur,416203,maharashtra_kolhapur_416203,32.0,394.0,3550.0
maharashtra,kolhapur,416204,maharashtra_kolhapur_416204,11.0,235.0,1314.0
maharashtra,kolhapur,416205,maharashtra_kolhapur_416205,71.0,2834.0,6594.0
maharashtra,kolhapur,416206,maharashtra_kolhapur_416206,25.0,865.0,2117.0
maharashtra,kolhapur,416207,maharashtra_kolhapur_416207,37.0,763.0,2458.0
maharashtra,kolhapur,416208,maharashtra_kolhapur_416208,22.0,1096.0,2180.0
maharashtra,kolhapur,416209,maharashtra_kolhapur_416209,44.0,3003.0,4763.0
maharashtra,kolhapur,416210,maharashtra_kolhapur_416210,28.0,902.0,2269.0
maharashtra,kolhapur,416211,maharashtra_kolhapur_416211,38.0,2284.0,4998.0
maharashtra,kolhapur,416212,maharashtra_kolhapur_416212,24.0,903.0,2793.0
maharashtra,kolhapur,416213,maharashtra_kolhapur_416213,31.0,1444.0,3429.0
maharashtra,kolhapur,416214,maharashtra_kolhapur_416214,19.0,1105.0,3483.0
maharashtra,kolhapur,416215,maharashtra_kolhapur_416215,8.0,317.0,597.0
maharashtra,kolhapur,416216,maharashtra_kolhapur_416216,67.0,2329.0,4071.0
maharashtra,kolhapur,416218,maharashtra_kolhapur_416218,31.0,549.0,2221.0
maharashtra,kolhapur,416219,maharashtra_kolhapur_416219,35.0,1390.0,2809.0
maharashtra,kolhapur,416220,maharashtra_kolhapur_416220,16.0,425.0,1885.0
maharashtra,kolhapur,416221,maharashtra_kolhapur_416221,30.0,546.0,2174.0
maharashtra,kolhapur,416223,maharashtra_kolhapur_416223,9.0,358.0,1399.0
maharashtra,kolhapur,416229,maharashtra_kolhapur_416229,38.0,1215.0,3672.0
maharashtra,kolhapur,416230,maharashtra_kolhapur_416230,23.0,772.0,2193.0
maharashtra,kolhapur,416231,maharashtra_kolhapur_416231,3.0,42.0,263.0
maharashtra,kolhapur,416232,maharashtra_kolhapur_416232,5.0,241.0,917.0
maharashtra,kolhapur,416234,maharashtra_kolhapur_416234,22.0,534.0,1540.0
maharashtra,kolhapur,416235,maharashtra_kolhapur_416235,27.0,759.0,2219.0
maharashtra,kolhapur,416236,maharashtra_kolhapur_416236,7.0,67.0,784.0
maharashtra,kolhapur,416501,maharashtra_kolhapur_416501,16.0,357.0,1863.0
maharashtra,kolhapur,416502,maharashtra_kolhapur_416502,47.0,1337.0,3927.0
maharashtra,kolhapur,416503,maharashtra_kolhapur_416503,25.0,324.0,1123.0
maharashtra,kolhapur,416504,maharashtra_kolhapur_416504,14.0,565.0,1604.0
maharashtra,kolhapur,416505,maharashtra_kolhapur_416505,28.0,621.0,3288.0
maharashtra,kolhapur,416506,maharashtra_kolhapur_416506,14.0,1039.0,1935.0
maharashtra,kolhapur,416507,maharashtra_kolhapur_416507,50.0,556.0,4027.0
maharashtra,kolhapur,416508,maharashtra_kolhapur_416508,31.0,558.0,2562.0
maharashtra,kolhapur,416509,maharashtra_kolhapur_416509,23.0,834.0,4443.0
maharashtra,kolhapur,416526,maharashtra_kolhapur_416526,12.0,177.0,1087.0
maharashtra,kolhapur,416527,maharashtra_kolhapur_416527,0.0,20.0,207.0
maharashtra,kolhapur,416551,maharashtra_kolhapur_416551,6.0,471.0,1425.0
maharashtra,kolhapur,416552,maharashtra_kolhapur_416552,9.0,155.0,1388.0
maharashtra,latur,413501,maharashtra_latur_413501,0.0,4.0,2.0
maharashtra,latur,413502,maharashtra_latur_413502,0.0,5.0,4.0
maharashtra,latur,413510,maharashtra_latur_413510,28.0,548.0,2951.0
maharashtra,latur,413511,maharashtra_latur_413511,77.0,3679.0,8692.0
maharashtra,latur,413512,maharashtra_latur_413512,310.0,16436.0,26221.0
maharashtra,latur,413513,maharashtra_latur_413513,55.0,2393.0,6204.0
maharashtra,latur,413514,maharashtra_latur_413514,73.0,3517.0,6023.0
maharashtra,latur,413515,maharashtra_latur_413515,131.0,3973.0,8421.0
maharashtra,latur,413516,maharashtra_latur_413516,40.0,1989.0,5973.0
maharashtra,latur,413517,maharashtra_latur_413517,1991.0,6432.0,19184.0
maharashtra,latur,413518,maharashtra_latur_413518,45.0,1684.0,4202.0
maharashtra,latur,413519,maharashtra_latur_413519,85.0,2658.0,6101.0
maharashtra,latur,413520,maharashtra_latur_413520,115.0,2766.0,17042.0
maharashtra,latur,413521,maharashtra_latur_413521,95.0,3689.0,16124.0
maharashtra,latur,413522,maharashtra_latur_413522,72.0,1226.0,7405.0
maharashtra,latur,413523,maharashtra_latur_413523,28.0,1913.0,4434.0
maharashtra,latur,413524,maharashtra_latur_413524,44.0,1675.0,2899.0
maharashtra,latur,413527,maharashtra_latur_413527,62.0,2849.0,9238.0
maharashtra,latur,413529,maharashtra_latur_413529,24.0,1206.0,2703.0
maharashtra,latur,413530,maharashtra_latur_413530,33.0,924.0,5711.0
maharashtra,latur,413531,maharashtra_latur_413531,176.0,4833.0,19154.0
maharashtra,latur,413532,maharashtra_latur_413532,91.0,2635.0,5829.0
maharashtra,latur,413544,maharashtra_latur_413544,54.0,1857.0,5996.0
maharashtra,latur,413581,maharashtra_latur_413581,14.0,284.0,941.0
maharashtra,latur,413603,maharashtra_latur_413603,0.0,4.0,1.0
maharashtra,latur,413607,maharashtra_latur_413607,47.0,892.0,6578.0
maharashtra,latur,431522,maharashtra_latur_431522,27.0,1732.0,3916.0
maharashtra,mumbai,400001,maharashtra_mumbai_400001,13.0,150.0,677.0
maharashtra,mumbai,400002,maharashtra_mumbai_400002,15.0,330.0,1396.0
maharashtra,mumbai,400003,maharashtra_mumbai_400003,32.0,395.0,1455.0
maharashtra,mumbai,400004,maharashtra_mumbai_400004,23.0,402.0,1978.0
maharashtra,mumbai,400005,maharashtra_mumbai_400005,23.0,706.0,2174.0
maharashtra,mumbai,400006,maharashtra_mumbai_400006,12.0,191.0,752.0
maharashtra,mumbai,400007,maharashtra_mumbai_400007,14.0,157.0,854.0
maharashtra,mumbai,400008,maharashtra_mumbai_400008,76.0,1082.0,4284.0
maharashtra,mumbai,400009,maharashtra_mumbai_400009,18.0,666.0,1955.0
maharashtra,mumbai,400010,maharashtra_mumbai_400010,30.0,547.0,2216.0
maharashtra,mumbai,400011,maharashtra_mumbai_400011,36.0,721.0,3366.0
maharashtra,mumbai,400012,maharashtra_mumbai_400012,42.0,412.0,3083.0
maharashtra,mumbai,400013,maharashtra_mumbai_400013,118.0,341.0,2140.0
maharashtra,mumbai,400014,maharashtra_mumbai_400014,13.0,196.0,1189.0
maharashtra,mumbai,400015,maharashtra_mumbai_400015,17.0,505.0,2463.0
maharashtra,mumbai,400016,maharashtra_mumbai_400016,20.0,409.0,2944.0
maharashtra,mumbai,400017,maharashtra_mumbai_400017,100.0,1811.0,8590.0
maharashtra,mumbai,400018,maharashtra_mumbai_400018,29.0,684.0,3172.0
maharashtra,mumbai,400019,maharashtra_mumbai_400019,16.0,405.0,1840.0
maharashtra,mumbai,400020,maharashtra_mumbai_400020,2.0,34.0,38.0
maharashtra,mumbai,400021,maharashtra_mumbai_400021,3.0,36.0,30.0
maharashtra,mumbai,400022,maharashtra_mumbai_400022,255.0,1308.0,4029.0
maharashtra,mumbai,400023,maharashtra_mumbai_400023,0.0,0.0,1.0
maharashtra,mumbai,400024,maharashtra_mumbai_400024,16.0,158.0,1591.0
maharashtra,mumbai,400025,maharashtra_mumbai_400025,17.0,254.0,1525.0
maharashtra,mumbai,400026,maharashtra_mumbai_400026,59.0,134.0,597.0
maharashtra,mumbai,400027,maharashtra_mumbai_400027,5.0,105.0,501.0
maharashtra,mumbai,400028,maharashtra_mumbai_400028,18.0,280.0,1998.0
maharashtra,mumbai,400029,maharashtra_mumbai_400029,18.0,124.0,1322.0
maharashtra,mumbai,400030,maharashtra_mumbai_400030,15.0,301.0,1543.0
maharashtra,mumbai,400031,maharashtra_mumbai_400031,16.0,257.0,1316.0
maharashtra,mumbai,400032,maharashtra_mumbai_400032,1.0,6.0,6.0
maharashtra,mumbai,400033,maharashtra_mumbai_400033,19.0,272.0,1413.0
maharashtra,mumbai,400034,maharashtra_mumbai_400034,13.0,213.0,1294.0
maharashtra,mumbai,400035,maharashtra_mumbai_400035,0.0,10.0,4.0
maharashtra,mumbai,400036,maharashtra_mumbai_400036,3.0,38.0,17.0
maharashtra,mumbai,400037,maharashtra_mumbai_400037,669.0,2914.0,8288.0
maharashtra,mumbai,400039,maharashtra_mumbai_400039,0.0,0.0,2.0
maharashtra,mumbai,400042,maharashtra_mumbai_400042,23.0,375.0,2322.0
maharashtra,mumbai,400043,maharashtra_mumbai_400043,257.0,4483.0,17959.0
maharashtra,mumbai,400049,maharashtra_mumbai_400049,15.0,247.0,957.0
maharashtra,mumbai,400050,maharashtra_mumbai_400050,43.0,407.0,4744.0
maharashtra,mumbai,400051,maharashtra_mumbai_400051,72.0,876.0,6652.0
maharashtra,mumbai,400052,maharashtra_mumbai_400052,19.0,246.0,1882.0
maharashtra,mumbai,400053,maharashtra_mumbai_400053,38.0,432.0,2513.0
maharashtra,mumbai,400054,maharashtra_mumbai_400054,23.0,404.0,2072.0
maharashtra,mumbai,400055,maharashtra_mumbai_400055,70.0,1760.0,6807.0
maharashtra,mumbai,400056,maharashtra_mumbai_400056,31.0,366.0,1554.0
maharashtra,mumbai,400057,maharashtra_mumbai_400057,21.0,225.0,1176.0
maharashtra,mumbai,400058,maharashtra_mumbai_400058,62.0,798.0,3804.0
maharashtra,mumbai,400059,maharashtra_mumbai_400059,50.0,1204.0,3509.0
maharashtra,mumbai,400060,maharashtra_mumbai_400060,61.0,1560.0,5741.0
maharashtra,mumbai,400061,maharashtra_mumbai_400061,24.0,381.0,2018.0
maharashtra,mumbai,400062,maharashtra_mumbai_400062,2.0,19.0,21.0
maharashtra,mumbai,400063,maharashtra_mumbai_400063,35.0,337.0,2581.0
maharashtra,mumbai,400064,maharashtra_mumbai_400064,45.0,1664.0,3797.0
maharashtra,mumbai,400065,maharashtra_mumbai_400065,57.0,1007.0,3791.0
maharashtra,mumbai,400066,maharashtra_mumbai_400066,53.0,1231.0,5401.0
maharashtra,mumbai,400067,maharashtra_mumbai_400067,125.0,2965.0,10379.0
maharashtra,mumbai,400068,maharashtra_mumbai_400068,93.0,2413.0,8553.0
maharashtra,mumbai,400069,maharashtra_mumbai_400069,22.0,395.0,2277.0
maharashtra,mumbai,400070,maharashtra_mumbai_400070,141.0,1453.0,9661.0
maharashtra,mumbai,400071,maharashtra_mumbai_400071,81.0,1472.0,5231.0
maharashtra,mumbai,400072,maharashtra_mumbai_400072,175.0,3180.0,9250.0
maharashtra,mumbai,400073,maharashtra_mumbai_400073,0.0,1.0,0.0
maharashtra,mumbai,400074,maharashtra_mumbai_400074,49.0,1176.0,4555.0
maharashtra,mumbai,400075,maharashtra_mumbai_400075,28.0,435.0,2552.0
maharashtra,mumbai,400076,maharashtra_mumbai_400076,10.0,164.0,1379.0
maharashtra,mumbai,400077,maharashtra_mumbai_400077,34.0,377.0,1980.0
maharashtra,mumbai,400078,maharashtra_mumbai_400078,93.0,3130.0,9856.0
maharashtra,mumbai,400079,maharashtra_mumbai_400079,22.0,607.0,2806.0
maharashtra,mumbai,400080,maharashtra_mumbai_400080,44.0,456.0,4265.0
maharashtra,mumbai,400081,maharashtra_mumbai_400081,22.0,266.0,1714.0
maharashtra,mumbai,400082,maharashtra_mumbai_400082,16.0,141.0,1111.0
maharashtra,mumbai,400083,maharashtra_mumbai_400083,45.0,526.0,5034.0
maharashtra,mumbai,400084,maharashtra_mumbai_400084,56.0,1293.0,2836.0
maharashtra,mumbai,400085,maharashtra_mumbai_400085,0.0,0.0,1.0
