state,district,pincode,region_key,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_enrolment,total_demographic,total_biometric,demo_to_enrol_ratio,bio_to_enrol_ratio
kerala,thrissur,680722,kerala_thrissur_680722,2025-12,0,1,0,0,7,2,5,1,7,7,0.7,0.7
kerala,thrissur,680724,kerala_thrissur_680724,2025-01,1,1,0,30,262,395,296,2,292,691,29.2,69.1
kerala,thrissur,680724,kerala_thrissur_680724,2025-02,1,0,0,0,12,7,18,1,12,25,1.2,2.5
kerala,thrissur,680724,kerala_thrissur_680724,2025-03,2,0,0,1,6,6,9,2,7,15,0.7,1.5
kerala,thrissur,680724,kerala_thrissur_680724,2025-04,0,0,0,4,11,5,5,0,15,10,1.5,1
kerala,thrissur,680724,kerala_thrissur_680724,2025-05,2,0,0,0,18,0,4,2,18,4,1.8,0.4
kerala,thrissur,680724,kerala_thrissur_680724,2025-06,0,0,0,0,6,2,5,0,6,7,0.6,0.7
kerala,thrissur,680724,kerala_thrissur_680724,2025-07,1,0,0,1,9,1,3,1,10,4,1,0.4
kerala,thrissur,680724,kerala_thrissur_680724,2025-08,1,1,0,0,4,9,15,2,4,24,0.4,2.4
kerala,thrissur,680724,kerala_thrissur_680724,2025-09,0,0,0,1,11,2,17,0,12,19,1.2,1.9
kerala,thrissur,680724,kerala_thrissur_680724,2025-10,0,1,0,1,10,4,27,1,11,31,1.1,3.1
kerala,thrissur,680724,kerala_thrissur_680724,2025-11,0,0,0,6,18,2,24,0,24,26,2.4,2.6
kerala,thrissur,680724,kerala_thrissur_680724,2025-12,2,0,0,0,8,6,17,2,8,23,0.8,2.3
kerala,thrissur,680731,kerala_thrissur_680731,2025-01,0,0,0,2,5,238,240,0,7,478,0.7,47.8
kerala,thrissur,680731,kerala_thrissur_680731,2025-02,3,2,0,1,11,5,3,5,12,8,1.2,0.8
kerala,thrissur,680731,kerala_thrissur_680731,2025-03,1,1,0,3,14,3,4,2,17,7,1.7,0.7
kerala,thrissur,680731,kerala_thrissur_680731,2025-04,0,0,0,1,11,2,1,0,12,3,1.2,0.3
kerala,thrissur,680731,kerala_thrissur_680731,2025-05,1,1,0,0,5,3,3,2,5,6,0.5,0.6
kerala,thrissur,680731,kerala_thrissur_680731,2025-06,1,0,0,1,8,0,4,1,9,4,0.9,0.4
kerala,thrissur,680731,kerala_thrissur_680731,2025-07,0,0,0,0,6,1,2,0,6,3,0.6,0.3
kerala,thrissur,680731,kerala_thrissur_680731,2025-08,1,0,0,2,23,0,11,1,25,11,2.5,1.1
kerala,thrissur,680731,kerala_thrissur_680731,2025-09,3,0,0,1,14,2,6,3,15,8,1.5,0.8
kerala,thrissur,680731,kerala_thrissur_680731,2025-10,1,0,0,4,19,0,2,1,23,2,2.3,0.2
kerala,thrissur,680731,kerala_thrissur_680731,2025-11,0,0,0,0,10,5,3,0,10,8,1,0.8
kerala,thrissur,680731,kerala_thrissur_680731,2025-12,1,0,0,0,12,1,8,1,12,9,1.2,0.9
kerala,thrissur,680732,kerala_thrissur_680732,2025-01,0,1,0,7,33,313,223,1,40,536,4,53.6
kerala,thrissur,680732,kerala_thrissur_680732,2025-02,4,0,0,1,4,7,6,4,5,13,0.5,1.3
kerala,thrissur,680732,kerala_thrissur_680732,2025-03,0,0,0,0,11,10,9,0,11,19,1.1,1.9
kerala,thrissur,680732,kerala_thrissur_680732,2025-04,0,0,0,0,28,3,2,0,28,5,2.8,0.5
kerala,thrissur,680732,kerala_thrissur_680732,2025-05,2,0,0,3,21,2,3,2,24,5,2.4,0.5
kerala,thrissur,680732,kerala_thrissur_680732,2025-06,0,0,0,2,25,3,4,0,27,7,2.7,0.7
kerala,thrissur,680732,kerala_thrissur_680732,2025-07,0,0,0,2,6,4,1,0,8,5,0.8,0.5
kerala,thrissur,680732,kerala_thrissur_680732,2025-08,1,0,0,3,23,7,32,1,26,39,2.6,3.9
kerala,thrissur,680732,kerala_thrissur_680732,2025-09,2,0,0,6,24,7,4,2,30,11,3,1.1
kerala,thrissur,680732,kerala_thrissur_680732,2025-10,0,2,0,1,15,16,9,2,16,25,1.6,2.5
kerala,thrissur,680732,kerala_thrissur_680732,2025-11,1,0,0,3,22,7,8,1,25,15,2.5,1.5
kerala,thrissur,680732,kerala_thrissur_680732,2025-12,0,0,0,6,30,6,13,0,36,19,3.6,1.9
kerala,thrissur,680733,kerala_thrissur_680733,2025-01,0,0,0,1,25,221,150,0,26,371,2.6,37.1
kerala,thrissur,680733,kerala_thrissur_680733,2025-02,1,0,0,1,2,5,2,1,3,7,0.3,0.7
kerala,thrissur,680733,kerala_thrissur_680733,2025-03,0,0,1,0,10,2,7,1,10,9,1,0.9
kerala,thrissur,680733,kerala_thrissur_680733,2025-04,0,0,0,0,4,1,1,0,4,2,0.4,0.2
kerala,thrissur,680733,kerala_thrissur_680733,2025-05,0,0,0,0,3,4,1,0,3,5,0.3,0.5
kerala,thrissur,680733,kerala_thrissur_680733,2025-06,0,0,0,0,2,1,4,0,2,5,0.2,0.5
kerala,thrissur,680733,kerala_thrissur_680733,2025-07,0,0,0,0,8,0,1,0,8,1,0.8,0.1
kerala,thrissur,680733,kerala_thrissur_680733,2025-08,0,1,0,1,7,2,33,1,8,35,0.8,3.5
kerala,thrissur,680733,kerala_thrissur_680733,2025-09,0,0,0,0,7,2,21,0,7,23,0.7,2.3
kerala,thrissur,680733,kerala_thrissur_680733,2025-10,2,0,0,1,8,0,1,2,9,1,0.9,0.1
kerala,thrissur,680733,kerala_thrissur_680733,2025-11,1,0,0,0,6,1,11,1,6,12,0.6,1.2
kerala,thrissur,680733,kerala_thrissur_680733,2025-12,0,0,0,2,16,2,5,0,18,7,1.8,0.7
kerala,thrissur,680734,kerala_thrissur_680734,2025-01,0,3,0,0,8,241,177,3,8,418,0.8,41.8
kerala,thrissur,680734,kerala_thrissur_680734,2025-02,2,1,0,2,12,8,28,3,14,36,1.4,3.6
kerala,thrissur,680734,kerala_thrissur_680734,2025-03,1,0,0,1,5,10,18,1,6,28,0.6,2.8
kerala,thrissur,680734,kerala_thrissur_680734,2025-04,0,0,0,0,19,3,4,0,19,7,1.9,0.7
kerala,thrissur,680734,kerala_thrissur_680734,2025-05,2,0,0,0,3,2,5,2,3,7,0.3,0.7
kerala,thrissur,680734,kerala_thrissur_680734,2025-06,1,0,0,0,0,2,6,1,0,8,0,0.8
kerala,thrissur,680734,kerala_thrissur_680734,2025-07,0,0,0,0,6,0,0,0,6,0,0.6,0
kerala,thrissur,680734,kerala_thrissur_680734,2025-08,2,0,0,2,11,7,23,2,13,30,1.3,3
kerala,thrissur,680734,kerala_thrissur_680734,2025-09,1,0,0,0,8,3,19,1,8,22,0.8,2.2
kerala,thrissur,680734,kerala_thrissur_680734,2025-10,3,0,0,0,3,6,3,3,3,9,0.3,0.9
kerala,thrissur,680734,kerala_thrissur_680734,2025-11,1,0,0,0,5,8,6,1,5,14,0.5,1.4
kerala,thrissur,680734,kerala_thrissur_680734,2025-12,1,0,0,0,14,2,9,1,14,11,1.4,1.1
kerala,thrissur,680741,kerala_thrissur_680741,2025-01,1,1,0,0,19,397,359,2,19,756,1.9,75.6
kerala,thrissur,680741,kerala_thrissur_680741,2025-02,1,0,0,1,8,9,13,1,9,22,0.9,2.2
kerala,thrissur,680741,kerala_thrissur_680741,2025-03,0,0,0,1,15,5,14,0,16,19,1.6,1.9
kerala,thrissur,680741,kerala_thrissur_680741,2025-04,0,0,0,0,15,3,14,0,15,17,1.5,1.7
kerala,thrissur,680741,kerala_thrissur_680741,2025-05,1,0,0,0,9,2,4,1,9,6,0.9,0.6
kerala,thrissur,680741,kerala_thrissur_680741,2025-06,0,0,0,2,21,9,12,0,23,21,2.3,2.1
kerala,thrissur,680741,kerala_thrissur_680741,2025-07,1,0,0,1,5,1,3,1,6,4,0.6,0.4
kerala,thrissur,680741,kerala_thrissur_680741,2025-08,0,0,0,2,17,8,34,0,19,42,1.9,4.2
kerala,thrissur,680741,kerala_thrissur_680741,2025-09,4,2,0,2,5,7,21,6,7,28,0.7,2.8
kerala,thrissur,680741,kerala_thrissur_680741,2025-10,2,0,0,2,11,2,6,2,13,8,1.3,0.8
kerala,thrissur,680741,kerala_thrissur_680741,2025-11,3,0,0,1,18,5,10,3,19,15,1.9,1.5
kerala,thrissur,680741,kerala_thrissur_680741,2025-12,3,0,0,4,19,5,14,3,23,19,2.3,1.9
kerala,thrissur,680751,kerala_thrissur_680751,2025-01,0,0,0,0,42,562,975,0,42,1537,4.2,153.7
kerala,thrissur,680751,kerala_thrissur_680751,2025-02,1,0,0,0,3,8,20,1,3,28,0.3,2.8
kerala,thrissur,680751,kerala_thrissur_680751,2025-03,0,1,0,1,39,4,17,1,40,21,4,2.1
kerala,thrissur,680751,kerala_thrissur_680751,2025-04,0,0,0,0,15,3,15,0,15,18,1.5,1.8
kerala,thrissur,680751,kerala_thrissur_680751,2025-05,4,1,0,1,12,5,12,5,13,17,1.3,1.7
kerala,thrissur,680751,kerala_thrissur_680751,2025-06,0,0,0,1,19,6,9,0,20,15,2,1.5
kerala,thrissur,680751,kerala_thrissur_680751,2025-07,0,0,0,1,6,5,12,0,7,17,0.7,1.7
kerala,thrissur,680751,kerala_thrissur_680751,2025-08,0,0,0,7,32,14,38,0,39,52,3.9,5.2
kerala,thrissur,680751,kerala_thrissur_680751,2025-09,2,0,0,0,30,3,23,2,30,26,3,2.6
kerala,thrissur,680751,kerala_thrissur_680751,2025-10,3,0,0,2,11,13,14,3,13,27,1.3,2.7
kerala,thrissur,680751,kerala_thrissur_680751,2025-11,0,1,0,0,10,9,11,1,10,20,1,2
kerala,thrissur,680751,kerala_thrissur_680751,2025-12,0,1,0,2,17,14,14,1,19,28,1.9,2.8
kerala,wayanad,670644,kerala_wayanad_670644,2025-01,1,0,0,27,273,427,861,1,300,1288,30,128.8
kerala,wayanad,670644,kerala_wayanad_670644,2025-02,4,0,0,5,15,8,15,4,20,23,2,2.3
kerala,wayanad,670644,kerala_wayanad_670644,2025-03,0,1,0,2,23,10,19,1,25,29,2.5,2.9
kerala,wayanad,670644,kerala_wayanad_670644,2025-04,0,0,0,3,16,5,16,0,19,21,1.9,2.1
kerala,wayanad,670644,kerala_wayanad_670644,2025-05,0,0,0,1,13,3,21,0,14,24,1.4,2.4
kerala,wayanad,670644,kerala_wayanad_670644,2025-06,1,0,0,1,11,8,24,1,12,32,1.2,3.2
kerala,wayanad,670644,kerala_wayanad_670644,2025-07,0,0,0,2,8,4,4,0,10,8,1,0.8
kerala,wayanad,670644,kerala_wayanad_670644,2025-08,0,1,0,3,22,2,14,1,25,16,2.5,1.6
kerala,wayanad,670644,kerala_wayanad_670644,2025-09,0,0,0,0,11,8,12,0,11,20,1.1,2
kerala,wayanad,670644,kerala_wayanad_670644,2025-10,1,0,0,0,12,4,9,1,12,13,1.2,1.3
kerala,wayanad,670644,kerala_wayanad_670644,2025-11,2,0,0,3,12,4,14,2,15,18,1.5,1.8
kerala,wayanad,670644,kerala_wayanad_670644,2025-12,1,0,0,3,15,9,11,1,18,20,1.8,2
kerala,wayanad,670645,kerala_wayanad_670645,2025-01,5,0,0,67,443,1364,2405,5,510,3769,51,376.9
kerala,wayanad,670645,kerala_wayanad_670645,2025-02,4,3,0,8,90,37,39,7,98,76,9.8,7.6
kerala,wayanad,670645,kerala_wayanad_670645,2025-03,2,0,0,5,71,17,40,2,76,57,7.6,5.7
kerala,wayanad,670645,kerala_wayanad_670645,2025-04,0,0,0,9,127,18,39,0,136,57,13.6,5.7
kerala,wayanad,670645,kerala_wayanad_670645,2025-05,5,3,0,6,55,15,42,8,61,57,6.1,5.7
kerala,wayanad,670645,kerala_wayanad_670645,2025-06,5,0,2,7,56,19,50,7,63,69,6.3,6.9
kerala,wayanad,670645,kerala_wayanad_670645,2025-07,1,0,0,2,43,9,4,1,45,13,4.5,1.3
kerala,wayanad,670645,kerala_wayanad_670645,2025-08,8,0,0,1,122,33,94,8,123,127,12.3,12.7
kerala,wayanad,670645,kerala_wayanad_670645,2025-09,5,0,0,6,94,18,43,5,100,61,10,6.1
kerala,wayanad,670645,kerala_wayanad_670645,2025-10,9,3,0,7,64,33,40,12,71,73,5.916666667,6.083333333
kerala,wayanad,670645,kerala_wayanad_670645,2025-11,6,0,1,8,80,20,35,7,88,55,8.8,5.5
kerala,wayanad,670645,kerala_wayanad_670645,2025-12,1,1,0,8,132,28,57,2,140,85,14,8.5
kerala,wayanad,670646,kerala_wayanad_670646,2025-01,1,0,0,22,244,419,802,1,266,1221,26.6,122.1
kerala,wayanad,670646,kerala_wayanad_670646,2025-02,0,0,0,3,16,14,18,0,19,32,1.9,3.2
kerala,wayanad,670646,kerala_wayanad_670646,2025-03,1,0,0,2,22,9,14,1,24,23,2.4,2.3
kerala,wayanad,670646,kerala_wayanad_670646,2025-04,0,0,0,0,20,3,23,0,20,26,2,2.6
kerala,wayanad,670646,kerala_wayanad_670646,2025-05,2,0,0,0,18,3,17,2,18,20,1.8,2
kerala,wayanad,670646,kerala_wayanad_670646,2025-06,0,0,0,3,18,4,13,0,21,17,2.1,1.7
kerala,wayanad,670646,kerala_wayanad_670646,2025-07,0,0,0,0,12,3,10,0,12,13,1.2,1.3
kerala,wayanad,670646,kerala_wayanad_670646,2025-08,5,1,0,4,44,8,14,6,48,22,4.8,2.2
kerala,wayanad,670646,kerala_wayanad_670646,2025-09,0,0,0,1,13,4,13,0,14,17,1.4,1.7
kerala,wayanad,670646,kerala_wayanad_670646,2025-10,1,0,0,0,15,10,9,1,15,19,1.5,1.9
kerala,wayanad,670646,kerala_wayanad_670646,2025-11,1,0,0,2,21,4,15,1,23,19,2.3,1.9
kerala,wayanad,670646,kerala_wayanad_670646,2025-12,0,1,0,6,23,7,19,1,29,26,2.9,2.6
kerala,wayanad,670721,kerala_wayanad_670721,2025-01,0,0,0,19,197,448,1086,0,216,1534,21.6,153.4
kerala,wayanad,670721,kerala_wayanad_670721,2025-02,4,0,0,1,8,19,17,4,9,36,0.9,3.6
kerala,wayanad,670721,kerala_wayanad_670721,2025-03,0,0,0,4,32,11,9,0,36,20,3.6,2
kerala,wayanad,670721,kerala_wayanad_670721,2025-04,1,0,0,3,21,9,21,1,24,30,2.4,3
kerala,wayanad,670721,kerala_wayanad_670721,2025-05,14,0,0,0,31,5,21,14,31,26,2.214285714,1.857142857
kerala,wayanad,670721,kerala_wayanad_670721,2025-06,2,0,0,0,20,4,14,2,20,18,2,1.8
kerala,wayanad,670721,kerala_wayanad_670721,2025-07,0,0,0,1,15,0,25,0,16,25,1.6,2.5
kerala,wayanad,670721,kerala_wayanad_670721,2025-08,0,1,0,1,42,9,26,1,43,35,4.3,3.5
kerala,wayanad,670721,kerala_wayanad_670721,2025-09,2,0,0,0,14,8,13,2,14,21,1.4,2.1
kerala,wayanad,670721,kerala_wayanad_670721,2025-10,3,1,0,0,10,11,41,4,10,52,1,5.2
kerala,wayanad,670721,kerala_wayanad_670721,2025-11,0,0,0,1,26,7,30,0,27,37,2.7,3.7
kerala,wayanad,670721,kerala_wayanad_670721,2025-12,0,0,0,3,45,11,18,0,48,29,4.8,2.9
kerala,wayanad,670731,kerala_wayanad_670731,2025-01,0,0,0,8,20,385,654,0,28,1039,2.8,103.9
kerala,wayanad,670731,kerala_wayanad_670731,2025-02,1,1,0,3,60,9,15,2,63,24,6.3,2.4
kerala,wayanad,670731,kerala_wayanad_670731,2025-03,0,0,0,4,36,9,11,0,40,20,4,2
kerala,wayanad,670731,kerala_wayanad_670731,2025-04,0,0,0,3,28,5,5,0,31,10,3.1,1
kerala,wayanad,670731,kerala_wayanad_670731,2025-05,4,0,0,0,0,6,17,4,0,23,0,2.3
kerala,wayanad,670731,kerala_wayanad_670731,2025-06,0,0,0,0,16,14,12,0,16,26,1.6,2.6
kerala,wayanad,670731,kerala_wayanad_670731,2025-07,2,1,0,2,20,1,8,3,22,9,2.2,0.9
kerala,wayanad,670731,kerala_wayanad_670731,2025-08,1,0,0,14,56,2,7,1,70,9,7,0.9
kerala,wayanad,670731,kerala_wayanad_670731,2025-09,3,0,0,2,40,6,8,3,42,14,4.2,1.4
kerala,wayanad,670731,kerala_wayanad_670731,2025-10,1,1,0,6,41,8,6,2,47,14,4.7,1.4
kerala,wayanad,670731,kerala_wayanad_670731,2025-11,1,0,0,1,27,11,9,1,28,20,2.8,2
kerala,wayanad,670731,kerala_wayanad_670731,2025-12,3,0,0,7,42,6,23,3,49,29,4.9,2.9
kerala,wayanad,673121,kerala_wayanad_673121,2025-01,1,0,0,45,571,816,1428,1,616,2244,61.6,224.4
kerala,wayanad,673121,kerala_wayanad_673121,2025-02,1,3,0,0,50,31,36,4,50,67,5,6.7
kerala,wayanad,673121,kerala_wayanad_673121,2025-03,3,1,0,5,48,12,42,4,53,54,5.3,5.4
kerala,wayanad,673121,kerala_wayanad_673121,2025-04,1,0,0,6,92,17,24,1,98,41,9.8,4.1
kerala,wayanad,673121,kerala_wayanad_673121,2025-05,2,1,0,2,44,10,32,3,46,42,4.6,4.2
kerala,wayanad,673121,kerala_wayanad_673121,2025-06,2,0,0,5,32,11,31,2,37,42,3.7,4.2
kerala,wayanad,673121,kerala_wayanad_673121,2025-07,2,0,0,0,28,11,20,2,28,31,2.8,3.1
kerala,wayanad,673121,kerala_wayanad_673121,2025-08,3,0,0,6,68,27,43,3,74,70,7.4,7
kerala,wayanad,673121,kerala_wayanad_673121,2025-09,3,0,0,1,17,16,38,3,18,54,1.8,5.4
kerala,wayanad,673121,kerala_wayanad_673121,2025-10,2,0,0,3,48,15,28,2,51,43,5.1,4.3
kerala,wayanad,673121,kerala_wayanad_673121,2025-11,3,2,0,5,25,8,34,5,30,42,3,4.2
kerala,wayanad,673121,kerala_wayanad_673121,2025-12,2,0,0,13,70,10,37,2,83,47,8.3,4.7
kerala,wayanad,673122,kerala_wayanad_673122,2025-01,1,1,0,42,349,447,642,2,391,1089,39.1,108.9
kerala,wayanad,673122,kerala_wayanad_673122,2025-02,5,0,0,3,22,16,9,5,25,25,2.5,2.5
kerala,wayanad,673122,kerala_wayanad_673122,2025-03,2,0,0,3,33,12,14,2,36,26,3.6,2.6
kerala,wayanad,673122,kerala_wayanad_673122,2025-04,0,0,0,5,27,2,5,0,32,7,3.2,0.7
kerala,wayanad,673122,kerala_wayanad_673122,2025-05,2,1,0,1,11,10,14,3,12,24,1.2,2.4
kerala,wayanad,673122,kerala_wayanad_673122,2025-06,1,0,0,4,23,5,6,1,27,11,2.7,1.1
kerala,wayanad,673122,kerala_wayanad_673122,2025-07,1,0,0,2,20,1,6,1,22,7,2.2,0.7
kerala,wayanad,673122,kerala_wayanad_673122,2025-08,4,0,0,3,22,5,13,4,25,18,2.5,1.8
kerala,wayanad,673122,kerala_wayanad_673122,2025-09,2,0,0,3,10,7,16,2,13,23,1.3,2.3
kerala,wayanad,673122,kerala_wayanad_673122,2025-10,3,0,0,4,33,6,15,3,37,21,3.7,2.1
kerala,wayanad,673122,kerala_wayanad_673122,2025-11,4,3,0,3,27,5,10,7,30,15,3,1.5
kerala,wayanad,673122,kerala_wayanad_673122,2025-12,0,0,0,3,33,8,16,0,36,24,3.6,2.4
kerala,wayanad,673123,kerala_wayanad_673123,2025-01,0,0,0,3,4,120,272,0,7,392,0.7,39.2
kerala,wayanad,673123,kerala_wayanad_673123,2025-02,1,0,0,0,8,5,3,1,8,8,0.8,0.8
kerala,wayanad,673123,kerala_wayanad_673123,2025-03,1,0,0,1,6,1,11,1,7,12,0.7,1.2
kerala,wayanad,673123,kerala_wayanad_673123,2025-04,1,0,0,0,11,2,5,1,11,7,1.1,0.7
kerala,wayanad,673123,kerala_wayanad_673123,2025-05,1,0,0,0,4,0,4,1,4,4,0.4,0.4
kerala,wayanad,673123,kerala_wayanad_673123,2025-06,1,0,0,0,15,2,13,1,15,15,1.5,1.5
kerala,wayanad,673123,kerala_wayanad_673123,2025-07,0,0,0,1,3,0,3,0,4,3,0.4,0.3
kerala,wayanad,673123,kerala_wayanad_673123,2025-08,0,0,0,0,10,2,10,0,10,12,1,1.2
kerala,wayanad,673123,kerala_wayanad_673123,2025-09,1,0,0,0,10,2,6,1,10,8,1,0.8
kerala,wayanad,673123,kerala_wayanad_673123,2025-10,0,0,0,0,5,3,16,0,5,19,0.5,1.9
kerala,wayanad,673123,kerala_wayanad_673123,2025-11,0,0,0,1,10,3,5,0,11,8,1.1,0.8
kerala,wayanad,673123,kerala_wayanad_673123,2025-12,0,1,0,3,16,1,7,1,19,8,1.9,0.8
kerala,wayanad,673124,kerala_wayanad_673124,2025-01,1,0,0,0,0,0,0,1,0,0,0,0
kerala,wayanad,673124,kerala_wayanad_673124,2025-02,0,0,0,2,12,0,0,0,14,0,1.4,0
kerala,wayanad,673124,kerala_wayanad_673124,2025-03,0,0,0,4,12,0,2,0,16,2,1.6,0.2
kerala,wayanad,673124,kerala_wayanad_673124,2025-04,0,0,0,4,16,0,0,0,20,0,2,0
kerala,wayanad,673124,kerala_wayanad_673124,2025-05,0,0,0,0,2,0,0,0,2,0,0.2,0
kerala,wayanad,673124,kerala_wayanad_673124,2025-06,1,0,0,3,7,1,2,1,10,3,1,0.3
kerala,wayanad,673124,kerala_wayanad_673124,2025-07,0,0,1,0,6,0,1,1,6,1,0.6,0.1
kerala,wayanad,673124,kerala_wayanad_673124,2025-08,0,0,0,1,10,0,0,0,11,0,1.1,0
kerala,wayanad,673124,kerala_wayanad_673124,2025-09,0,0,0,6,10,0,4,0,16,4,1.6,0.4
kerala,wayanad,673124,kerala_wayanad_673124,2025-10,0,0,0,1,9,1,2,0,10,3,1,0.3
kerala,wayanad,673124,kerala_wayanad_673124,2025-11,0,0,0,0,8,0,0,0,8,0,0.8,0
kerala,wayanad,673124,kerala_wayanad_673124,2025-12,1,0,0,0,15,0,0,1,15,0,1.5,0
kerala,wayanad,673575,kerala_wayanad_673575,2025-01,0,0,0,28,359,431,791,0,387,1222,38.7,122.2
kerala,wayanad,673575,kerala_wayanad_673575,2025-02,2,1,0,1,12,6,14,3,13,20,1.3,2
kerala,wayanad,673575,kerala_wayanad_673575,2025-03,2,0,0,2,32,5,12,2,34,17,3.4,1.7
kerala,wayanad,673575,kerala_wayanad_673575,2025-04,0,0,0,1,28,9,16,0,29,25,2.9,2.5
kerala,wayanad,673575,kerala_wayanad_673575,2025-05,1,0,0,0,10,1,16,1,10,17,1,1.7
kerala,wayanad,673575,kerala_wayanad_673575,2025-06,0,2,0,1,14,6,19,2,15,25,1.5,2.5
kerala,wayanad,673575,kerala_wayanad_673575,2025-07,1,0,0,0,10,2,13,1,10,15,1,1.5
kerala,wayanad,673575,kerala_wayanad_673575,2025-08,1,0,0,6,51,13,17,1,57,30,5.7,3
kerala,wayanad,673575,kerala_wayanad_673575,2025-09,2,0,0,2,9,9,32,2,11,41,1.1,4.1
kerala,wayanad,673575,kerala_wayanad_673575,2025-10,2,1,0,14,48,2,13,3,62,15,6.2,1.5
kerala,wayanad,673575,kerala_wayanad_673575,2025-11,2,0,0,4,27,4,24,2,31,28,3.1,2.8
kerala,wayanad,673575,kerala_wayanad_673575,2025-12,3,0,0,1,26,12,16,3,27,28,2.7,2.8
kerala,wayanad,673576,kerala_wayanad_673576,2025-01,0,0,0,3,1,145,265,0,4,410,0.4,41
kerala,wayanad,673576,kerala_wayanad_673576,2025-02,0,1,0,4,9,3,6,1,13,9,1.3,0.9
kerala,wayanad,673576,kerala_wayanad_673576,2025-03,0,0,0,1,12,5,9,0,13,14,1.3,1.4
kerala,wayanad,673576,kerala_wayanad_673576,2025-04,1,0,0,0,22,3,10,1,22,13,2.2,1.3
kerala,wayanad,673576,kerala_wayanad_673576,2025-05,1,0,0,1,5,0,8,1,6,8,0.6,0.8
kerala,wayanad,673576,kerala_wayanad_673576,2025-06,0,0,1,0,13,0,1,1,13,1,1.3,0.1
kerala,wayanad,673576,kerala_wayanad_673576,2025-07,0,0,0,0,3,2,4,0,3,6,0.3,0.6
kerala,wayanad,673576,kerala_wayanad_673576,2025-08,0,0,0,0,14,10,10,0,14,20,1.4,2
kerala,wayanad,673576,kerala_wayanad_673576,2025-09,0,0,0,0,1,2,6,0,1,8,0.1,0.8
kerala,wayanad,673576,kerala_wayanad_673576,2025-10,3,0,0,0,4,1,10,3,4,11,0.4,1.1
kerala,wayanad,673576,kerala_wayanad_673576,2025-11,0,0,0,1,9,2,6,0,10,8,1,0.8
kerala,wayanad,673576,kerala_wayanad_673576,2025-12,0,0,0,0,5,4,8,0,5,12,0.5,1.2
kerala,wayanad,673577,kerala_wayanad_673577,2025-01,0,1,1,18,213,444,844,2,231,1288,23.1,128.8
kerala,wayanad,673577,kerala_wayanad_673577,2025-02,3,1,0,3,43,19,21,4,46,40,4.6,4
kerala,wayanad,673577,kerala_wayanad_673577,2025-03,1,1,0,4,26,13,30,2,30,43,3,4.3
kerala,wayanad,673577,kerala_wayanad_673577,2025-04,0,0,0,3,34,5,21,0,37,26,3.7,2.6
kerala,wayanad,673577,kerala_wayanad_673577,2025-05,3,0,0,0,0,5,19,3,0,24,0,2.4
kerala,wayanad,673577,kerala_wayanad_673577,2025-06,2,0,0,2,32,10,26,2,34,36,3.4,3.6
kerala,wayanad,673577,kerala_wayanad_673577,2025-07,1,0,0,1,21,2,3,1,22,5,2.2,0.5
kerala,wayanad,673577,kerala_wayanad_673577,2025-08,2,1,0,5,75,10,26,3,80,36,8,3.6
kerala,wayanad,673577,kerala_wayanad_673577,2025-09,1,0,0,4,36,7,16,1,40,23,4,2.3
kerala,wayanad,673577,kerala_wayanad_673577,2025-10,7,0,0,6,29,12,21,7,35,33,3.5,3.3
kerala,wayanad,673577,kerala_wayanad_673577,2025-11,1,0,0,0,7,7,17,1,7,24,0.7,2.4
kerala,wayanad,673577,kerala_wayanad_673577,2025-12,0,1,0,1,11,8,17,1,12,25,1.2,2.5
kerala,wayanad,673579,kerala_wayanad_673579,2025-01,3,1,0,93,972,996,1278,4,1065,2274,106.5,227.4
kerala,wayanad,673579,kerala_wayanad_673579,2025-02,9,0,0,6,20,22,210,9,26,232,2.6,23.2
kerala,wayanad,673579,kerala_wayanad_673579,2025-03,1,0,0,7,37,15,293,1,44,308,4.4,30.8
kerala,wayanad,673579,kerala_wayanad_673579,2025-04,0,0,0,3,24,9,66,0,27,75,2.7,7.5
kerala,wayanad,673579,kerala_wayanad_673579,2025-05,1,0,0,0,40,8,19,1,40,27,4,2.7
kerala,wayanad,673579,kerala_wayanad_673579,2025-06,1,1,0,3,16,12,17,2,19,29,1.9,2.9
kerala,wayanad,673579,kerala_wayanad_673579,2025-07,6,0,0,0,17,2,4,6,17,6,1.7,0.6
kerala,wayanad,673579,kerala_wayanad_673579,2025-08,7,1,0,2,39,11,318,8,41,329,4.1,32.9
kerala,wayanad,673579,kerala_wayanad_673579,2025-09,7,0,0,5,29,8,243,7,34,251,3.4,25.1
kerala,wayanad,673579,kerala_wayanad_673579,2025-10,5,1,0,0,53,18,205,6,53,223,5.3,22.3
kerala,wayanad,673579,kerala_wayanad_673579,2025-11,6,1,0,3,32,6,107,7,35,113,3.5,11.3
kerala,wayanad,673579,kerala_wayanad_673579,2025-12,12,1,0,5,76,17,110,13,81,127,6.230769231,9.769230769
kerala,wayanad,673581,kerala_wayanad_673581,2025-01,0,0,0,24,69,125,219,0,93,344,9.3,34.4
kerala,wayanad,673581,kerala_wayanad_673581,2025-02,0,0,0,0,4,9,12,0,4,21,0.4,2.1
kerala,wayanad,673581,kerala_wayanad_673581,2025-03,2,1,0,2,6,2,6,3,8,8,0.8,0.8
kerala,wayanad,673581,kerala_wayanad_673581,2025-04,0,0,0,0,7,2,6,0,7,8,0.7,0.8
